Flight_Date,Flight_Number,Airline,Origin,Destination,Delay_Minutes,Cancelled,Delay_Reason
10/14/2021,AI3556,AirAsia India,MAA,PNQ,210,No,Technical
12/1/2021,AI2808,GoAir,MAA,BLR,63,No,Weather
9/24/2022,AI4778,Vistara,MAA,PNQ,106,No,Weather
2/18/2020,AI2804,Air India,CCU,HYD,143,No,Weather
8/18/2023,AI5757,GoAir,DEL,DEL,159,No,Late Arrival
5/30/2022,AI5973,Air India,CCU,HYD,120,No,Late Arrival
4/28/2023,AI5977,SpiceJet,CCU,DEL,5,No,Crew
3/5/2023,AI5509,IndiGo,HYD,CCU,,Yes,
7/8/2021,AI4996,GoAir,BLR,DEL,4,No,Technical
2/7/2021,AI2904,AirAsia India,DEL,BOM,66,No,Late Arrival
6/10/2022,AI5805,GoAir,MAA,BOM,124,No,Weather
5/14/2022,AI9719,Air India,BOM,HYD,118,No,Late Arrival
8/24/2021,AI511,SpiceJet,MAA,BOM,40,No,Weather
12/6/2020,AI7557,Vistara,CCU,BOM,5,No,Technical
11/15/2024,AI2961,AirAsia India,DEL,CCU,53,No,Crew
12/4/2021,AI4854,SpiceJet,PNQ,BOM,173,No,Operational
11/13/2020,AI6805,GoAir,DEL,MAA,8,No,Operational
9/9/2021,AI3398,Vistara,DEL,MAA,72,No,Weather
10/18/2023,AI648,SpiceJet,BLR,MAA,174,No,Late Arrival
1/16/2021,AI8456,IndiGo,MAA,DEL,287,No,Late Arrival
8/20/2020,AI4277,AirAsia India,BLR,HYD,243,No,Weather
12/5/2024,AI4721,Air India,PNQ,HYD,13,No,Technical
9/29/2023,AI2360,SpiceJet,PNQ,BLR,254,No,Weather
4/21/2024,AI5116,SpiceJet,HYD,CCU,273,No,Technical
3/27/2022,AI751,IndiGo,BOM,MAA,89,No,Crew
7/6/2021,AI1998,GoAir,HYD,MAA,164,No,Crew
4/1/2024,AI4216,AirAsia India,CCU,BOM,186,No,Weather
5/5/2022,AI1051,AirAsia India,BLR,MAA,18,No,Crew
12/17/2024,AI4248,Air India,BLR,BOM,86,No,Late Arrival
3/29/2022,AI815,SpiceJet,HYD,BOM,175,No,Technical
5/13/2024,AI6655,Vistara,CCU,BLR,0,No,
7/1/2020,AI4274,SpiceJet,DEL,DEL,71,No,Operational
11/30/2022,AI5250,Air India,CCU,BOM,4,No,Operational
4/23/2024,AI1831,SpiceJet,MAA,BOM,257,No,Crew
1/31/2021,AI9675,IndiGo,HYD,HYD,115,No,Technical
9/23/2024,AI8137,SpiceJet,CCU,BLR,197,No,Late Arrival
2/17/2022,AI8587,SpiceJet,DEL,BOM,271,No,Operational
2/26/2024,AI6914,Vistara,CCU,CCU,209,No,Late Arrival
8/9/2024,AI9103,IndiGo,BLR,DEL,22,No,Late Arrival
6/25/2022,AI6886,IndiGo,BOM,CCU,138,No,Operational
9/18/2023,AI3389,SpiceJet,BLR,MAA,253,No,Operational
5/6/2020,AI9988,AirAsia India,PNQ,DEL,86,No,Crew
4/30/2024,AI5253,Vistara,BOM,MAA,223,No,Technical
4/29/2024,AI7832,SpiceJet,PNQ,HYD,123,No,Weather
1/1/2020,AI9403,SpiceJet,CCU,PNQ,103,No,Technical
4/6/2023,AI3996,Air India,MAA,PNQ,132,No,Weather
7/1/2024,AI9463,Air India,CCU,PNQ,19,No,Operational
1/19/2020,AI7099,AirAsia India,DEL,BOM,68,No,Late Arrival
9/17/2023,AI7783,Vistara,CCU,BLR,34,No,Technical
8/6/2021,AI1707,GoAir,BOM,CCU,168,No,Late Arrival
3/31/2021,AI3074,Air India,BLR,MAA,119,No,Technical
8/14/2022,AI2395,GoAir,MAA,BOM,95,No,Air Traffic
2/6/2023,AI9660,IndiGo,PNQ,PNQ,60,No,Technical
7/15/2023,AI4248,Air India,CCU,CCU,,Yes,
3/20/2021,AI8003,Air India,CCU,CCU,219,No,Late Arrival
6/17/2023,AI970,Vistara,BLR,HYD,222,No,Air Traffic
8/17/2023,AI8525,AirAsia India,MAA,HYD,119,No,Crew
8/24/2021,AI5176,GoAir,HYD,PNQ,108,No,Operational
4/12/2020,AI217,Air India,PNQ,MAA,,Yes,
9/14/2022,AI3645,Air India,CCU,PNQ,219,No,Crew
6/27/2023,AI9437,Vistara,CCU,PNQ,278,No,Crew
1/16/2024,AI7352,Vistara,HYD,BOM,53,No,Technical
6/3/2021,AI4576,AirAsia India,PNQ,BLR,29,No,Operational
3/22/2023,AI7616,GoAir,BOM,PNQ,52,No,Air Traffic
5/8/2022,AI4515,IndiGo,BOM,MAA,261,No,Technical
6/22/2020,AI6463,AirAsia India,DEL,CCU,71,No,Weather
9/28/2023,AI9397,IndiGo,BLR,CCU,264,No,Technical
8/20/2024,AI3228,SpiceJet,MAA,DEL,284,No,Air Traffic
10/1/2022,AI6969,Air India,CCU,PNQ,42,No,Late Arrival
3/6/2021,AI5615,GoAir,PNQ,BOM,285,No,Technical
12/27/2021,AI3939,AirAsia India,CCU,DEL,202,No,Weather
9/8/2024,AI1577,Air India,DEL,HYD,80,No,Technical
9/6/2024,AI6588,GoAir,PNQ,BLR,73,No,Air Traffic
4/29/2022,AI8096,GoAir,PNQ,MAA,287,No,Weather
8/8/2024,AI4577,GoAir,CCU,PNQ,,Yes,
9/9/2023,AI2047,Air India,BLR,CCU,271,No,Operational
9/16/2022,AI2389,AirAsia India,DEL,BOM,49,No,Air Traffic
8/23/2024,AI5798,Vistara,BLR,CCU,213,No,Technical
9/30/2021,AI3074,Air India,DEL,PNQ,153,No,Weather
2/23/2021,AI4586,GoAir,CCU,HYD,,Yes,
8/16/2021,AI5354,AirAsia India,DEL,DEL,294,No,Air Traffic
4/29/2021,AI4478,SpiceJet,BOM,PNQ,202,No,Operational
8/9/2024,AI1768,IndiGo,PNQ,DEL,98,No,Late Arrival
11/9/2024,AI697,GoAir,MAA,MAA,289,No,Crew
2/15/2021,AI8082,SpiceJet,CCU,BOM,162,No,Weather
7/24/2022,AI4971,Vistara,HYD,HYD,58,No,Late Arrival
1/12/2023,AI4853,GoAir,MAA,BOM,154,No,Operational
2/10/2023,AI9003,SpiceJet,CCU,MAA,221,No,Late Arrival
10/26/2024,AI9725,GoAir,MAA,HYD,273,No,Technical
11/27/2020,AI3494,Air India,BOM,HYD,123,No,Crew
11/2/2023,AI449,AirAsia India,MAA,DEL,,Yes,
11/13/2024,AI5421,SpiceJet,DEL,DEL,297,No,Weather
10/16/2021,AI1249,AirAsia India,MAA,DEL,202,No,Air Traffic
2/10/2020,AI2499,Air India,CCU,CCU,283,No,Operational
11/28/2024,AI2545,Air India,HYD,BLR,75,No,Crew
8/16/2022,AI4080,AirAsia India,HYD,PNQ,298,No,Operational
12/25/2024,AI3442,SpiceJet,BLR,DEL,187,No,Late Arrival
4/14/2020,AI3835,AirAsia India,PNQ,BLR,119,No,Operational
7/20/2020,AI9181,AirAsia India,MAA,BLR,202,No,Operational
3/25/2021,AI1321,IndiGo,HYD,BOM,134,No,Late Arrival
7/13/2023,AI511,SpiceJet,MAA,MAA,231,No,Late Arrival
6/28/2022,AI8805,IndiGo,PNQ,CCU,67,No,Crew
7/28/2020,AI8860,GoAir,HYD,BLR,58,No,Weather
7/16/2021,AI3432,AirAsia India,PNQ,PNQ,83,No,Late Arrival
2/15/2023,AI5514,GoAir,MAA,CCU,276,No,Crew
12/13/2021,AI3615,SpiceJet,CCU,BOM,185,No,Operational
11/1/2023,AI9113,AirAsia India,MAA,DEL,151,No,Operational
4/23/2024,AI6914,GoAir,PNQ,HYD,299,No,Air Traffic
4/12/2024,AI6933,Vistara,CCU,BLR,221,No,Technical
2/9/2022,AI8237,Air India,CCU,MAA,76,No,Late Arrival
1/12/2023,AI4759,AirAsia India,BLR,HYD,224,No,Crew
3/29/2021,AI4251,Air India,HYD,BOM,173,No,Air Traffic
10/28/2021,AI6911,IndiGo,DEL,CCU,6,No,Crew
9/20/2021,AI2762,GoAir,CCU,PNQ,173,No,Weather
3/17/2024,AI8276,IndiGo,PNQ,DEL,147,No,Air Traffic
6/16/2024,AI9121,AirAsia India,HYD,CCU,163,No,Crew
8/28/2024,AI7597,Air India,BOM,MAA,145,No,Late Arrival
1/21/2021,AI8616,Air India,MAA,BLR,122,No,Crew
10/5/2023,AI5564,GoAir,PNQ,MAA,46,No,Technical
10/22/2020,AI7939,AirAsia India,BOM,CCU,9,No,Operational
9/14/2020,AI2658,Vistara,PNQ,CCU,180,No,Operational
1/9/2023,AI2338,Vistara,MAA,HYD,227,No,Air Traffic
9/24/2020,AI8506,GoAir,BLR,MAA,166,No,Crew
2/22/2021,AI1091,AirAsia India,PNQ,MAA,40,No,Crew
8/22/2020,AI2954,GoAir,CCU,MAA,81,No,Crew
8/27/2023,AI7348,AirAsia India,DEL,DEL,187,No,Crew
9/12/2022,AI1990,IndiGo,CCU,PNQ,78,No,Technical
10/12/2023,AI3148,GoAir,MAA,CCU,232,No,Late Arrival
5/21/2023,AI3893,AirAsia India,PNQ,BOM,170,No,Technical
7/27/2021,AI1101,Vistara,DEL,DEL,219,No,Technical
2/18/2020,AI1490,AirAsia India,CCU,DEL,183,No,Technical
2/24/2023,AI5425,AirAsia India,DEL,DEL,270,No,Operational
8/10/2020,AI8084,GoAir,MAA,HYD,50,No,Technical
7/9/2022,AI2558,IndiGo,BLR,PNQ,260,No,Crew
7/26/2023,AI2304,IndiGo,BLR,PNQ,176,No,Technical
12/2/2023,AI4059,IndiGo,PNQ,BOM,44,No,Crew
3/8/2024,AI9601,IndiGo,CCU,MAA,98,No,Air Traffic
8/10/2023,AI8594,SpiceJet,BOM,HYD,136,No,Late Arrival
12/24/2024,AI8237,GoAir,MAA,CCU,127,No,Operational
10/3/2020,AI1791,Air India,CCU,BLR,154,No,Late Arrival
1/1/2024,AI5294,GoAir,CCU,HYD,24,No,Air Traffic
2/4/2023,AI7350,SpiceJet,BLR,BLR,293,No,Late Arrival
8/8/2024,AI8267,IndiGo,PNQ,CCU,126,No,Operational
2/23/2021,AI9741,SpiceJet,DEL,BOM,207,No,Crew
9/2/2021,AI9488,Vistara,MAA,PNQ,34,No,Air Traffic
12/23/2023,AI9546,Vistara,DEL,BLR,64,No,Air Traffic
1/9/2021,AI2558,GoAir,HYD,DEL,180,No,Crew
3/13/2020,AI6657,GoAir,HYD,HYD,217,No,Crew
7/15/2024,AI123,Air India,MAA,BLR,27,No,Operational
11/19/2022,AI7527,Air India,PNQ,CCU,241,No,Technical
4/26/2023,AI4311,Vistara,BOM,PNQ,93,No,Weather
10/19/2023,AI2430,IndiGo,HYD,DEL,157,No,Technical
12/28/2024,AI659,SpiceJet,BLR,BLR,287,No,Technical
1/14/2024,AI3365,Air India,BOM,PNQ,263,No,Late Arrival
7/13/2020,AI2457,AirAsia India,CCU,CCU,128,No,Weather
3/25/2023,AI7425,Air India,HYD,BOM,179,No,Crew
4/10/2023,AI6363,IndiGo,BLR,CCU,,Yes,
4/26/2022,AI3777,IndiGo,CCU,BOM,251,No,Technical
11/30/2022,AI5136,GoAir,BOM,PNQ,88,No,Operational
12/22/2022,AI2670,SpiceJet,MAA,PNQ,108,No,Technical
1/23/2020,AI6513,IndiGo,CCU,DEL,204,No,Crew
12/25/2020,AI940,Air India,DEL,CCU,207,No,Technical
1/3/2023,AI4623,Air India,MAA,MAA,207,No,Air Traffic
7/13/2021,AI1587,Vistara,MAA,HYD,100,No,Late Arrival
11/2/2021,AI8014,IndiGo,BOM,MAA,100,No,Late Arrival
2/15/2023,AI3372,AirAsia India,BOM,MAA,170,No,Technical
6/23/2024,AI2265,GoAir,BLR,MAA,147,No,Late Arrival
11/4/2023,AI1821,SpiceJet,BLR,HYD,201,No,Operational
11/9/2021,AI288,AirAsia India,DEL,MAA,261,No,Weather
8/6/2023,AI458,GoAir,MAA,BOM,13,No,Technical
3/15/2021,AI6673,Air India,PNQ,CCU,285,No,Operational
8/18/2024,AI5028,AirAsia India,DEL,PNQ,273,No,Air Traffic
7/21/2022,AI1573,GoAir,DEL,DEL,195,No,Operational
1/7/2020,AI4917,Air India,PNQ,MAA,254,No,Operational
5/4/2023,AI8398,Air India,PNQ,PNQ,34,No,Air Traffic
2/24/2021,AI6052,Air India,PNQ,MAA,141,No,Crew
5/10/2024,AI6788,Air India,BOM,DEL,192,No,Technical
4/12/2022,AI636,Air India,DEL,DEL,281,No,Technical
5/1/2023,AI6587,Vistara,DEL,MAA,,Yes,
7/12/2021,AI8840,AirAsia India,CCU,BOM,39,No,Technical
3/17/2023,AI8021,GoAir,PNQ,PNQ,46,No,Weather
12/15/2024,AI8400,Vistara,PNQ,DEL,270,No,Operational
8/19/2024,AI8194,Vistara,BLR,CCU,5,No,Technical
5/10/2023,AI794,IndiGo,BLR,PNQ,279,No,Late Arrival
1/7/2024,AI2588,IndiGo,MAA,CCU,58,No,Crew
7/2/2022,AI1606,IndiGo,BLR,PNQ,278,No,Air Traffic
12/13/2023,AI6754,SpiceJet,HYD,BOM,76,No,Air Traffic
12/21/2023,AI9940,IndiGo,MAA,HYD,244,No,Weather
10/3/2022,AI970,GoAir,PNQ,BLR,236,No,Air Traffic
2/11/2024,AI2968,Vistara,CCU,BOM,298,No,Crew
2/7/2024,AI7876,GoAir,BLR,MAA,29,No,Operational
5/5/2020,AI4156,AirAsia India,CCU,BLR,273,No,Air Traffic
1/29/2021,AI302,IndiGo,BLR,MAA,225,No,Air Traffic
3/27/2022,AI4019,SpiceJet,BLR,CCU,29,No,Late Arrival
5/30/2022,AI4389,AirAsia India,CCU,DEL,56,No,Operational
7/29/2021,AI4007,SpiceJet,DEL,PNQ,155,No,Technical
11/20/2020,AI6007,AirAsia India,DEL,MAA,14,No,Crew
11/16/2023,AI6137,Vistara,DEL,CCU,295,No,Air Traffic
7/18/2022,AI9082,GoAir,HYD,BOM,,Yes,
9/7/2024,AI3965,Air India,DEL,MAA,9,No,Late Arrival
7/9/2024,AI5674,GoAir,BLR,CCU,200,No,Crew
1/3/2024,AI2351,IndiGo,PNQ,DEL,72,No,Weather
5/12/2023,AI8741,Air India,BOM,PNQ,112,No,Late Arrival
2/18/2024,AI1248,SpiceJet,CCU,MAA,204,No,Weather
4/12/2022,AI5034,Vistara,PNQ,HYD,84,No,Air Traffic
11/20/2022,AI3095,Vistara,BOM,CCU,140,No,Late Arrival
11/12/2023,AI2231,SpiceJet,PNQ,MAA,80,No,Technical
7/6/2024,AI3018,IndiGo,HYD,DEL,59,No,Crew
12/28/2023,AI4830,SpiceJet,BOM,PNQ,236,No,Crew
4/16/2022,AI7782,AirAsia India,MAA,MAA,20,No,Operational
7/14/2022,AI2595,IndiGo,DEL,MAA,233,No,Late Arrival
10/31/2023,AI9495,Air India,HYD,PNQ,55,No,Late Arrival
9/29/2023,AI1106,SpiceJet,PNQ,HYD,291,No,Weather
3/18/2021,AI2556,IndiGo,BLR,CCU,222,No,Late Arrival
5/21/2024,AI2124,Air India,DEL,BLR,129,No,Crew
3/15/2020,AI2273,SpiceJet,DEL,PNQ,1,No,Late Arrival
7/10/2021,AI1035,Vistara,BOM,MAA,,Yes,
11/30/2024,AI848,SpiceJet,MAA,BLR,182,No,Operational
8/16/2024,AI8354,GoAir,DEL,BOM,16,No,Operational
3/24/2023,AI6078,SpiceJet,PNQ,MAA,125,No,Crew
12/24/2023,AI4450,GoAir,PNQ,BLR,233,No,Crew
12/28/2020,AI664,Air India,CCU,BOM,34,No,Crew
3/23/2021,AI7946,SpiceJet,CCU,HYD,179,No,Late Arrival
6/11/2023,AI6078,Air India,DEL,CCU,154,No,Late Arrival
5/5/2024,AI9364,Air India,BOM,MAA,41,No,Technical
9/18/2020,AI3701,IndiGo,BOM,CCU,,Yes,
5/4/2020,AI908,Air India,BLR,BOM,143,No,Air Traffic
6/29/2022,AI2369,Air India,HYD,CCU,241,No,Air Traffic
9/1/2020,AI7043,SpiceJet,HYD,CCU,263,No,Weather
6/25/2021,AI3591,SpiceJet,HYD,PNQ,141,No,Late Arrival
4/29/2021,AI753,Vistara,MAA,DEL,256,No,Technical
5/1/2020,AI442,IndiGo,BOM,BOM,84,No,Technical
5/4/2020,AI1101,Air India,BLR,CCU,136,No,Operational
4/21/2024,AI3022,IndiGo,CCU,BLR,120,No,Late Arrival
6/18/2020,AI6385,GoAir,PNQ,BOM,177,No,Technical
5/3/2020,AI867,Air India,HYD,DEL,229,No,Operational
11/24/2022,AI7276,IndiGo,CCU,MAA,109,No,Weather
1/15/2023,AI7290,Vistara,CCU,HYD,121,No,Operational
10/7/2021,AI6481,Vistara,DEL,CCU,190,No,Weather
9/27/2024,AI5665,Air India,MAA,BLR,150,No,Air Traffic
2/24/2022,AI3239,GoAir,BLR,DEL,170,No,Air Traffic
7/19/2020,AI8483,Vistara,MAA,BOM,236,No,Crew
1/3/2021,AI5383,Vistara,DEL,HYD,208,No,Crew
3/7/2022,AI2602,GoAir,BLR,HYD,51,No,Operational
3/17/2020,AI5703,IndiGo,BLR,CCU,66,No,Crew
2/28/2020,AI3969,Vistara,BOM,DEL,203,No,Late Arrival
3/6/2021,AI4201,SpiceJet,MAA,DEL,225,No,Operational
9/29/2021,AI5965,AirAsia India,MAA,BLR,160,No,Technical
3/3/2024,AI482,AirAsia India,BOM,MAA,271,No,Late Arrival
4/18/2020,AI5291,Vistara,CCU,MAA,,Yes,
10/25/2024,AI472,IndiGo,DEL,PNQ,229,No,Operational
10/4/2022,AI8880,IndiGo,MAA,MAA,6,No,Air Traffic
7/25/2023,AI7710,Air India,BOM,PNQ,13,No,Weather
3/8/2020,AI9957,SpiceJet,PNQ,HYD,100,No,Crew
12/28/2022,AI9246,IndiGo,BLR,HYD,178,No,Crew
4/3/2023,AI9869,GoAir,HYD,BOM,300,No,Crew
2/21/2024,AI5599,SpiceJet,PNQ,HYD,252,No,Operational
10/31/2020,AI6965,AirAsia India,BOM,HYD,3,No,Late Arrival
11/4/2021,AI6690,SpiceJet,HYD,DEL,16,No,Weather
12/30/2020,AI9720,GoAir,CCU,BOM,18,No,Crew
3/31/2022,AI7453,Vistara,DEL,DEL,213,No,Late Arrival
11/3/2023,AI7620,GoAir,HYD,BLR,136,No,Technical
12/8/2020,AI8654,GoAir,CCU,PNQ,87,No,Air Traffic
8/4/2022,AI7891,Vistara,HYD,PNQ,174,No,Technical
6/17/2022,AI5771,Vistara,BLR,BLR,4,No,Weather
4/26/2024,AI3960,Vistara,BLR,PNQ,159,No,Crew
10/9/2023,AI6987,Vistara,BLR,BOM,39,No,Technical
12/10/2023,AI5077,Vistara,BLR,BOM,119,No,Air Traffic
2/6/2023,AI1335,GoAir,BOM,HYD,16,No,Late Arrival
5/5/2024,AI1054,Air India,BLR,PNQ,67,No,Late Arrival
1/31/2022,AI3833,Air India,PNQ,BLR,178,No,Technical
2/29/2024,AI799,IndiGo,BLR,CCU,119,No,Crew
12/6/2020,AI2545,Air India,PNQ,MAA,236,No,Air Traffic
7/30/2022,AI199,AirAsia India,BOM,HYD,214,No,Weather
1/17/2021,AI2349,Air India,BLR,MAA,238,No,Crew
9/30/2022,AI1916,GoAir,CCU,BLR,122,No,Operational
4/5/2024,AI9402,Vistara,CCU,PNQ,13,No,Technical
10/26/2020,AI502,Vistara,MAA,PNQ,130,No,Operational
5/18/2020,AI8473,GoAir,CCU,MAA,114,No,Technical
12/24/2020,AI7349,AirAsia India,DEL,CCU,295,No,Weather
4/15/2022,AI1155,Air India,DEL,PNQ,98,No,Crew
3/2/2024,AI1517,GoAir,DEL,CCU,161,No,Air Traffic
11/9/2023,AI1354,IndiGo,BOM,DEL,245,No,Crew
6/15/2024,AI9481,Vistara,CCU,BOM,228,No,Technical
7/27/2023,AI2877,SpiceJet,PNQ,MAA,223,No,Late Arrival
7/18/2024,AI6943,IndiGo,DEL,PNQ,153,No,Operational
4/27/2021,AI9848,AirAsia India,MAA,CCU,80,No,Air Traffic
6/27/2022,AI9675,IndiGo,BOM,PNQ,222,No,Air Traffic
2/8/2023,AI3505,GoAir,MAA,BOM,177,No,Crew
5/15/2022,AI8544,Air India,CCU,BOM,8,No,Crew
5/18/2020,AI5523,Vistara,BLR,DEL,,Yes,
9/22/2022,AI9869,AirAsia India,MAA,BOM,172,No,Technical
3/10/2021,AI2784,AirAsia India,BLR,BOM,114,No,Late Arrival
5/23/2021,AI5474,SpiceJet,BOM,HYD,107,No,Operational
9/29/2020,AI1196,IndiGo,MAA,BLR,300,No,Late Arrival
1/27/2023,AI2784,SpiceJet,MAA,PNQ,139,No,Air Traffic
11/22/2024,AI5152,Air India,HYD,DEL,297,No,Late Arrival
4/13/2020,AI6774,Air India,BOM,DEL,145,No,Technical
5/22/2023,AI8166,SpiceJet,BOM,MAA,154,No,Late Arrival
11/19/2024,AI8830,Vistara,DEL,BOM,183,No,Operational
8/14/2024,AI4295,Air India,CCU,MAA,67,No,Air Traffic
1/31/2022,AI8239,SpiceJet,MAA,HYD,202,No,Weather
2/25/2022,AI5154,IndiGo,MAA,CCU,238,No,Air Traffic
6/13/2020,AI1486,SpiceJet,PNQ,BOM,213,No,Weather
9/25/2022,AI1337,SpiceJet,BOM,CCU,253,No,Operational
6/3/2021,AI1412,GoAir,BOM,BLR,131,No,Air Traffic
7/31/2023,AI674,Air India,CCU,HYD,21,No,Air Traffic
5/31/2021,AI1774,Vistara,BOM,BOM,5,No,Air Traffic
10/18/2021,AI4667,Vistara,BLR,MAA,50,No,Air Traffic
9/4/2021,AI8726,GoAir,BLR,MAA,239,No,Technical
6/12/2020,AI6712,AirAsia India,HYD,BOM,62,No,Crew
8/9/2024,AI1892,Vistara,BLR,PNQ,241,No,Air Traffic
3/4/2020,AI7897,SpiceJet,BLR,MAA,20,No,Technical
1/19/2023,AI2107,GoAir,CCU,PNQ,124,No,Operational
2/14/2023,AI7750,IndiGo,MAA,BOM,58,No,Air Traffic
9/23/2020,AI7805,Air India,BLR,DEL,201,No,Late Arrival
9/4/2024,AI7599,Air India,HYD,MAA,142,No,Air Traffic
5/1/2024,AI1398,Air India,BOM,PNQ,192,No,Air Traffic
3/9/2023,AI5177,SpiceJet,BLR,BOM,226,No,Weather
9/2/2020,AI9021,IndiGo,HYD,BOM,283,No,Late Arrival
8/11/2024,AI7765,GoAir,CCU,PNQ,277,No,Air Traffic
11/16/2024,AI7649,GoAir,PNQ,MAA,227,No,Air Traffic
1/29/2021,AI6260,Air India,PNQ,DEL,80,No,Air Traffic
2/19/2024,AI509,IndiGo,PNQ,MAA,223,No,Technical
4/20/2021,AI6117,IndiGo,BOM,BOM,122,No,Operational
3/20/2024,AI2540,IndiGo,HYD,DEL,233,No,Weather
9/3/2022,AI8415,Vistara,BLR,CCU,90,No,Air Traffic
4/22/2023,AI3528,Vistara,MAA,BLR,271,No,Operational
11/9/2022,AI7311,Air India,BOM,MAA,236,No,Weather
7/11/2021,AI7730,IndiGo,BOM,HYD,281,No,Weather
10/14/2022,AI1434,AirAsia India,PNQ,BOM,132,No,Weather
3/27/2024,AI9566,IndiGo,MAA,DEL,267,No,Air Traffic
5/24/2024,AI6538,GoAir,PNQ,PNQ,24,No,Technical
4/1/2024,AI3378,GoAir,BOM,PNQ,81,No,Air Traffic
6/1/2022,AI974,Air India,BLR,PNQ,69,No,Air Traffic
5/26/2020,AI9080,AirAsia India,PNQ,DEL,112,No,Operational
10/27/2021,AI719,IndiGo,PNQ,CCU,204,No,Crew
8/20/2023,AI372,AirAsia India,PNQ,MAA,,Yes,
9/11/2021,AI1771,Air India,BOM,HYD,91,No,Crew
11/6/2024,AI3437,GoAir,BLR,PNQ,179,No,Crew
3/30/2022,AI5554,GoAir,MAA,DEL,229,No,Operational
5/13/2022,AI5920,Vistara,DEL,PNQ,134,No,Late Arrival
8/4/2021,AI6783,Air India,MAA,CCU,9,No,Operational
10/19/2022,AI3898,Air India,BLR,BOM,140,No,Weather
11/25/2021,AI2475,IndiGo,CCU,PNQ,54,No,Air Traffic
11/20/2024,AI8376,IndiGo,PNQ,CCU,151,No,Late Arrival
6/5/2023,AI4375,Vistara,MAA,MAA,160,No,Weather
1/30/2023,AI2681,SpiceJet,CCU,PNQ,221,No,Air Traffic
5/29/2024,AI6972,AirAsia India,CCU,CCU,258,No,Air Traffic
12/11/2023,AI5632,SpiceJet,BLR,DEL,168,No,Weather
5/24/2023,AI6113,SpiceJet,BLR,DEL,205,No,Operational
2/10/2021,AI6056,Air India,PNQ,BLR,,Yes,
2/2/2021,AI3229,AirAsia India,DEL,CCU,78,No,Crew
12/15/2021,AI511,Air India,HYD,BOM,,Yes,
12/4/2021,AI2054,AirAsia India,BOM,PNQ,72,No,Late Arrival
1/30/2022,AI7041,GoAir,MAA,HYD,159,No,Air Traffic
5/13/2021,AI7385,Air India,BLR,HYD,152,No,Technical
11/12/2024,AI448,Air India,MAA,MAA,292,No,Air Traffic
1/28/2024,AI7984,Air India,HYD,BLR,176,No,Crew
9/10/2024,AI6391,Vistara,HYD,CCU,246,No,Air Traffic
8/31/2022,AI833,Air India,PNQ,BOM,166,No,Technical
10/20/2024,AI1218,IndiGo,CCU,BLR,188,No,Operational
3/22/2020,AI2579,IndiGo,PNQ,DEL,295,No,Air Traffic
8/26/2021,AI9136,AirAsia India,BOM,MAA,119,No,Late Arrival
9/6/2024,AI1975,GoAir,DEL,PNQ,,Yes,
11/9/2024,AI433,Vistara,MAA,PNQ,150,No,Operational
2/10/2022,AI1546,AirAsia India,BOM,PNQ,63,No,Technical
6/21/2022,AI7881,IndiGo,DEL,CCU,134,No,Weather
12/30/2020,AI2919,Vistara,MAA,HYD,83,No,Air Traffic
6/11/2020,AI7421,Vistara,BOM,BOM,3,No,Operational
12/7/2022,AI1410,GoAir,BLR,PNQ,206,No,Air Traffic
5/25/2021,AI105,Vistara,MAA,PNQ,139,No,Late Arrival
9/14/2023,AI6922,Air India,BOM,DEL,92,No,Air Traffic
4/25/2020,AI6311,Vistara,HYD,BLR,237,No,Operational
7/29/2022,AI5415,GoAir,DEL,PNQ,266,No,Crew
12/2/2020,AI7273,AirAsia India,BOM,MAA,,Yes,
5/30/2022,AI5835,GoAir,BLR,BLR,145,No,Operational
1/6/2022,AI962,GoAir,PNQ,HYD,111,No,Technical
4/19/2022,AI6106,IndiGo,MAA,BLR,223,No,Operational
5/26/2020,AI5603,Air India,MAA,BOM,260,No,Late Arrival
5/17/2024,AI1115,IndiGo,MAA,DEL,176,No,Operational
9/8/2023,AI7256,AirAsia India,BLR,CCU,48,No,Operational
3/18/2021,AI7424,SpiceJet,DEL,BOM,72,No,Late Arrival
4/16/2022,AI4847,AirAsia India,MAA,HYD,,Yes,
11/2/2022,AI8055,Air India,DEL,MAA,30,No,Operational
7/31/2022,AI3042,Vistara,BOM,HYD,225,No,Late Arrival
2/26/2024,AI4577,GoAir,HYD,HYD,18,No,Technical
9/20/2024,AI8299,SpiceJet,HYD,BLR,86,No,Late Arrival
10/13/2020,AI6690,Air India,DEL,MAA,148,No,Technical
12/20/2021,AI6101,IndiGo,DEL,BOM,101,No,Technical
2/11/2023,AI5369,GoAir,HYD,HYD,104,No,Late Arrival
4/24/2021,AI1070,AirAsia India,MAA,BOM,261,No,Operational
1/22/2020,AI4047,IndiGo,CCU,PNQ,185,No,Air Traffic
10/4/2023,AI5986,Air India,CCU,PNQ,137,No,Crew
10/15/2024,AI720,Air India,BLR,PNQ,78,No,Air Traffic
11/13/2021,AI168,AirAsia India,PNQ,CCU,21,No,Late Arrival
5/8/2024,AI181,SpiceJet,HYD,BLR,,Yes,
6/24/2022,AI1981,AirAsia India,HYD,BOM,212,No,Operational
11/15/2020,AI3835,Vistara,BLR,PNQ,41,No,Technical
5/5/2020,AI5871,IndiGo,CCU,PNQ,274,No,Weather
10/3/2020,AI7995,SpiceJet,BOM,MAA,161,No,Crew
5/12/2023,AI3450,GoAir,MAA,HYD,46,No,Air Traffic
